ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
127,2564,พฤษภาคม,3451d9203,SR665132,ภ.1,หมู่ 2 ตรอกสะเดา,ทุ่งสมอ,พนมทวน,กาญจนบุรี,KRI-SR665132,172.16.6.234,"2,015.59","29,522.54",538,156
128,2564,พฤษภาคม,3451d9025,SR768194,ภ.1,หมู่ 1 นาตาหมื่น,ทุ่งสมอ,พนมทวน,กาญจนบุรี,KRI-SR768194,172.16.3.2,"16,336.16","265,475.41","1,325",61
129,2564,พฤษภาคม,3451d9028,SR664844,ภ.1,หมู่ 4 โป่งนก,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664844,172.16.0.2,"25,061.56","457,665.81","1,257",195
130,2564,พฤษภาคม,3451d9000,SR664842,ภ.1,หมู่ 2 หนองผู้เฒ่า,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664842,172.16.0.114,"8,524.07","161,097.83","1,179",115
131,2564,พฤษภาคม,3451d9008,SR664868,ภ.1,หมู่ 2 หนองปากดง,หนองไผ่,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664868,172.16.0.178,"9,109.04","139,537.79","1,209",152
132,2564,พฤษภาคม,3451d9020,SR665205,ภ.1,หมู่ 7 บ้านหนองหวาย,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR665205,172.16.0.250,"7,425.82","128,739.99",652,41
133,2564,พฤษภาคม,3451d9006,SR664857,ภ.1,หมู่ 11 รางพลวง,กลอนโด,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664857,172.16.0.162,"42,131.63","777,687.60","3,531",99
134,2564,พฤษภาคม,3451d9001,SR664848,ภ.1,หมู่ 9 พุกร่าง,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664848,172.16.0.122,"17,709.13","140,236.68",525,93
135,2564,พฤษภาคม,3451d9009,SR664869,ภ.1,หมู่ 3 หินแด้น,หนองไผ่,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664869,172.16.0.186,"7,003.41","185,911.03",675,49
136,2564,พฤษภาคม,3451d9012,SR664872,ภ.1,หมู่ 6 สี่แยก,หนองไผ่,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664872,172.16.0.210,"16,240.04","307,608.82","1,372",140
137,2564,พฤษภาคม,3451d9022,SR707473,ภ.1,หมู่ 8 ดอนสว่าง,กลอนโด,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR707473,172.16.1.10,"17,870.61","382,593.09","1,265",88
138,2564,พฤษภาคม,3451d9004,SR664854,ภ.1,หมู่ 7 ย่านเจ้า,กลอนโด,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664854,172.16.0.146,"21,585.80","445,857.58",975,72
139,2564,พฤษภาคม,3451d9002,SR664849,ภ.1,หมู่ 11 หนองสะแกรวม,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664849,172.16.0.130,"6,729.54","143,858.48",651,82
140,2564,พฤษภาคม,3451d9010,SR664870,ภ.1,หมู่ 4 ท่าพยอม,หนองไผ่,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664870,172.16.0.194,"6,266.48","85,986.27",796,140
141,2564,พฤษภาคม,3451d9011,SR664871,ภ.1,หมู่ 5 หนองไผ่เดิม,หนองไผ่,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664871,172.16.0.202,"13,883.56","211,461.15",629,81
142,2564,พฤษภาคม,3451d9021,SR707471,ภ.1,หมู่ 3 แหลมทอง,กลอนโด,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR707471,172.16.1.2,"9,367.78","211,100.12","1,118",86
143,2564,พฤษภาคม,3461d9029,SR664915,ภ.1,หมู่ 7 ดอนขลุบ,ท่าตะคร้อ,ท่าม่วง,กาญจนบุรี,KRI-SR664915,172.16.6.178,"26,227.86","458,752.57","2,234",134
144,2564,พฤษภาคม,3461d9031,SR768715,ภ.1,หมู่ 2 หลังวัด,ท่าตะคร้อ,ท่าม่วง,กาญจนบุรี,KRI-SR768715,172.16.0.98,"20,056.19","341,862.21","1,116",112
145,2564,พฤษภาคม,3451d9007,SR664866,ภ.1,หมู่ 12 หินสีพัฒนา,จรเข้เผือก,ด่านมะขามเตี้ย,กาญจนบุรี,KRI-SR664866,172.16.0.170,"37,168.92","708,041.57","2,208",87
146,2564,พฤษภาคม,4380d9001,SR665634,ภ.2,หมู่ 3 บ้านโนนมะค่า,กุงเก่า,ท่าคันโท,กาฬสินธุ์,KSN1-SR665634,172.16.78.18,955.06,"20,186.08",173,31
147,2564,พฤษภาคม,4380d9020,SR666152,ภ.2,หมู่ 5 หนองโน,โคกเครือ,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666152,172.16.78.170,"8,118.45","175,266.23","1,020",113
148,2564,พฤษภาคม,4380d9018,SR666150,ภ.2,หมู่ 2 หนองไม้ตาย,โคกเครือ,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666150,172.16.78.154,"3,189.67","63,391.08",464,43
149,2564,พฤษภาคม,4380d9017,SR666148,ภ.2,หมู่ 12 ศรีสว่าง,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666148,172.16.78.146,"2,063.17","42,381.89",328,86
150,2564,พฤษภาคม,4380d9016,SR666147,ภ.2,หมู่ 11 ไชยวาร,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666147,172.16.78.138,"7,245.18","110,607.09",365,70
151,2564,พฤษภาคม,4380d9015,SR666146,ภ.2,หมู่ 9 ไชยวาร,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666146,172.16.78.130,"2,234.76","48,921.16",207,36
152,2564,พฤษภาคม,4380d9014,SR666145,ภ.2,หมู่ 6 ไชยวาร,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666145,172.16.78.122,"3,555.32","82,380.29",409,81
153,2564,พฤษภาคม,4380d9011,SR666142,ภ.2,หมู่ 2 พรมลี,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666142,172.16.78.98,"3,678.97","81,187.59",324,32
154,2564,พฤษภาคม,4380d9010,SR666141,ภ.2,หมู่ 1 ศรีสว่าง,หนองบัว,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666141,172.16.78.90,794.41,"14,834.19",135,44
155,2564,พฤษภาคม,4380d9008,SR666138,ภ.2,หมู่ 10 โคกเจริญ,หนองกุงศรี,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666138,172.16.78.74,"11,759.55","68,819.99",684,53
156,2564,พฤษภาคม,4380d9005,SR666133,ภ.2,หมู่ 3 โคกเจริญ,หนองกุงศรี,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666133,172.16.78.50,"1,862.86","43,227.51",306,55
157,2564,พฤษภาคม,4380d9002,SR665635,ภ.2,หมู่ 4 บ้านกุดขอนแก่น,กุงเก่า,ท่าคันโท,กาฬสินธุ์,KSN1-SR665635,172.16.78.26,"4,154.13","66,623.35",267,28
158,2564,พฤษภาคม,4380d9097,SR769912,ภ.2,หมู่ 7 บ้านดงจันทร์,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,KSN1-SR769912,172.16.81.10,603.08,"14,715.75",44,9
159,2564,พฤษภาคม,4380d9055,SR666211,ภ.2,หมู่ 9 หนองบัวชุม,หนองหิน,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666211,172.16.79.194,"1,316.22","23,343.60",224,39
160,2564,พฤษภาคม,4380d9054,SR666208,ภ.2,หมู่ 3 สว่างศรีมงคล,หนองหิน,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666208,172.16.79.186,"3,704.01","82,004.23",185,25
161,2564,พฤษภาคม,4380d9053,SR666207,ภ.2,หมู่ 2 หนองบัวชุม,หนองหิน,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666207,172.16.79.178,672.97,"12,274.86",151,47
162,2564,พฤษภาคม,4380d9043,SR666190,ภ.2,หมู่ 1 คำขาม,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666190,172.16.79.98,"3,988.51","86,563.89",354,74
163,2564,พฤษภาคม,4380d9032,SR666172,ภ.2,หมู่ 5 ศรีบุญเรือง,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666172,172.16.79.10,"4,729.19","73,836.25",407,78
164,2564,พฤษภาคม,4380d9031,SR666170,ภ.2,หมู่ 3 หนองไผ่,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666170,172.16.79.2,"1,423.83","28,984.15",103,38
165,2564,พฤษภาคม,4380d9028,SR666167,ภ.2,หมู่ 11 นาบง,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666167,172.16.78.234,653.45,"14,627.50",87,17
166,2564,พฤษภาคม,4380d9027,SR666166,ภ.2,หมู่ 9 คำแคน,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666166,172.16.78.226,"7,112.40","85,477.75",362,53
167,2564,พฤษภาคม,4380d9026,SR666165,ภ.2,หมู่ 8 นาบง,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666165,172.16.78.218,"2,490.68","18,351.09",134,63
168,2564,พฤษภาคม,4380d9025,SR666164,ภ.2,หมู่ 7 ทับปลา,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666164,172.16.78.210,"2,112.96","39,177.86",408,48
169,2564,พฤษภาคม,4380d9024,SR666163,ภ.2,หมู่ 6 คำโอง,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666163,172.16.78.202,762.42,"18,595.53",116,23
170,2564,พฤษภาคม,4380d9023,SR666161,ภ.2,หมู่ 3 นาบง,หนองสรวง,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666161,172.16.78.194,"2,654.72","45,390.43",187,36
171,2564,พฤษภาคม,4380d9022,SR666160,ภ.2,หมู่ 15 หนองไม้ตาย,โคกเครือ,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666160,172.16.78.186,451.25,"5,500.90",164,52
172,2564,พฤษภาคม,4380d9021,SR666159,ภ.2,หมู่ 13 หนองโน,โคกเครือ,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666159,172.16.78.178,"2,191.44","44,407.81",419,48
173,2564,พฤษภาคม,4380d9000,SR665633,ภ.2,หมู่ 2 บ้านสร้างแก้ว,กุงเก่า,ท่าคันโท,กาฬสินธุ์,KSN1-SR665633,172.16.78.10,"3,615.89","50,280.78",333,70
174,2564,พฤษภาคม,4380d9004,SR665659,ภ.2,หมู่ 9 บ้านไทยเจริญ,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,KSN1-SR665659,172.16.78.42,"7,032.83","172,556.26",778,34
175,2564,พฤษภาคม,4380d9098,SR770702,ภ.2,หมู่ 8 บ้านกุงเก่า,กุงเก่า,ท่าคันโท,กาฬสินธุ์,KSN1-SR770702,172.16.81.18,"5,177.39","133,790.37",335,33
176,2564,พฤษภาคม,4380d9078,SR708152,ภ.2,หมู่ 8 บ้านโนนอำนวย,นาตาล,ท่าคันโท,กาฬสินธุ์,KSN1-SR708152,172.16.80.114,"1,091.43","31,406.14",159,23
177,2564,พฤษภาคม,4380d9077,SR708147,ภ.2,หมู่ 9 บ้านโคกกลาง,กุดจิก,ท่าคันโท,กาฬสินธุ์,KSN1-SR708147,172.16.80.106,"6,050.26","83,265.06",607,94
178,2564,พฤษภาคม,4380d9076,SR708145,ภ.2,หมู่ 6 บ้านโคกกลาง,กุดจิก,ท่าคันโท,กาฬสินธุ์,KSN1-SR708145,172.16.80.98,"4,279.49","56,566.57",245,49
179,2564,พฤษภาคม,4380d9033,SR666173,ภ.2,หมู่ 6 นาศรีนวล,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666173,172.16.79.18,"2,615.25","43,042.75",215,48
180,2564,พฤษภาคม,4380d9038,SR666180,ภ.2,หมู่ 14 หนองไผ่,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666180,172.16.79.58,"6,658.56","90,868.90",558,51
181,2564,พฤษภาคม,4380d9034,SR666174,ภ.2,หมู่ 7 โนนสมบูรณ์,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666174,172.16.79.26,"4,785.26","92,723.00",420,60
182,2564,พฤษภาคม,4380d9037,SR666179,ภ.2,หมู่ 13 น้อยศรีสุข,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666179,172.16.79.50,"3,314.01","103,048.86",321,28
183,2564,พฤษภาคม,4380d9030,SR666169,ภ.2,หมู่ 2 หนองโนทอง,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666169,172.16.78.250,"3,118.74","51,984.07",306,54
184,2564,พฤษภาคม,4380d9029,SR666168,ภ.2,หมู่ 1 คำถาวร,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666168,172.16.78.242,"4,042.34","81,178.14",422,47
185,2564,พฤษภาคม,4380d9081,SR708481,ภ.2,หมู่ 11 นาโก,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR708481,172.16.80.138,"5,781.14","75,155.26",375,44
186,2564,พฤษภาคม,4380d9036,SR666177,ภ.2,หมู่ 10 โนนมีกิจ,เสาเล้า,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666177,172.16.79.42,"1,641.20","29,613.65",115,18
187,2564,พฤษภาคม,4380d9091,SR708491,ภ.2,หมู่ 12 ประชาสามัคคี,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR708491,172.16.80.218,"3,289.09","46,650.59",340,41
188,2564,พฤษภาคม,4380d9048,SR666195,ภ.2,หมู่ 8 ห้วยหินลาด,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666195,172.16.79.138,289.67,"5,065.45",248,92
189,2564,พฤษภาคม,4380d9047,SR666194,ภ.2,หมู่ 7 หนองแข้,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666194,172.16.79.130,"2,976.27","70,620.00",299,34
190,2564,พฤษภาคม,4380d9046,SR666193,ภ.2,หมู่ 5 ภูฮัง,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666193,172.16.79.122,430.98,"7,996.48",147,16
191,2564,พฤษภาคม,4380d9045,SR666192,ภ.2,หมู่ 3 ภูฮัง,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666192,172.16.79.114,"1,460.02","18,933.16",385,91
192,2564,พฤษภาคม,4380d9044,SR666191,ภ.2,หมู่ 2 หนองแข้,ดงมูล,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666191,172.16.79.106,"4,944.21","56,976.68",342,65
193,2564,พฤษภาคม,4380d9052,SR666204,ภ.2,หมู่ 6 หนองกุงเผือก,ลำหนองแสน,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666204,172.16.79.170,940.80,"19,586.38",289,47
194,2564,พฤษภาคม,4380d9051,SR666202,ภ.2,หมู่ 4 หนองกุงเผือก,ลำหนองแสน,หนองกุงศรี,กาฬสินธุ์,KSN1-SR666202,172.16.79.162,"1,768.68","43,808.45",418,63
